Eptesicus_serotinus_Ski0114_S1_From1020068ms_To1037897ms.wav,Eptesicus serotinus,hunting
Eptesicus_serotinus_Ski0114_S1_From1047526ms_To1100139ms.wav,Eptesicus serotinus,hunting
Eptesicus_serotinus_Ski0114_S1_From1121292ms_To1144172ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0114_S1_From1176894ms_To1208806ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0118_S2_From0074764ms_To0095350ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0118_S2_From1834576ms_To1882940ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0118_S2_From1908242ms_To1945737ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0118_S2_From2032366ms_To2053406ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0118_S2_From2073533ms_To2097339ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0118_S2_From2115019ms_To2134260ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0118_S2_From2172685ms_To2220978ms.wav,Eptesicus serotinus,hunting
Eptesicus_serotinus_Ski0119_S1_From1377394ms_To1400266ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0119_S1_From1425258ms_To1440078ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0119_S1_From1499931ms_To1526050ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0119_S1_From1532819ms_To1560825ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0119_S1_From1714817ms_To1748666ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0120_S1_From0632239ms_To0661078ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0120_S1_From1133410ms_To1154015ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0120_S2_From0067451ms_To0108251ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0120_S2_From0245344ms_To0255953ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0120_S2_From0260238ms_To0273954ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0120_S2_From0283787ms_To0299447ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0120_S2_From0302838ms_To0330648ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0120_S2_From0343590ms_To0381502ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0122_S2_From0576335ms_To0598009ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0126_S1_From2769303ms_To2789539ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0126_S1_From2793091ms_To2808429ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0126_S2_From1939046ms_To1963564ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0127_S2_From0384560ms_To0411593ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S1_From2020151ms_To2050098ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S1_From2164260ms_To2193921ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S1_From2367332ms_To2397687ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S1_From2636508ms_To2664140ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S1_From2682360ms_To2710431ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S1_From2728786ms_To2751310ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S2_From0691347ms_To0740041ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S2_From0839199ms_To0882634ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S2_From1363409ms_To1395638ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S2_From1690972ms_To1730069ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0131_S2_From2145031ms_To2167018ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0134_S1_From1083881ms_To1115592ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0134_S1_From1196713ms_To1228021ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0134_S1_From1304776ms_To1326131ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0139_S2_From2082100ms_To2105960ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0139_S2_From2116237ms_To2122538ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0139_S2_From2187567ms_To2191586ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0139_S2_From2197061ms_To2201990ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0139_S2_From2210596ms_To2225802ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0139_S2_From2241068ms_To2274877ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0139_S2_From2294527ms_To2313988ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0141_S2_From1334269ms_To1357107ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0141_S2_From1363981ms_To1390483ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0141_S2_From1416190ms_To1441793ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0141_S2_From1494380ms_To1508336ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0141_S2_From1529970ms_To1546792ms.wav,Eptesicus serotinus,hunting
Eptesicus_serotinus_Ski0141_S2_From1549771ms_To1579857ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0141_S2_From1608147ms_To1637132ms.wav,Eptesicus serotinus,hunting
Eptesicus_serotinus_Ski0141_S2_From1682180ms_To1716438ms.wav,Eptesicus serotinus,hunting
Eptesicus_serotinus_Ski0141_S2_From1734469ms_To1774071ms.wav,Eptesicus serotinus,hunting
Eptesicus_serotinus_Ski0141_S2_From1806550ms_To1836919ms.wav,Eptesicus serotinus,hunting
Eptesicus_serotinus_Ski0141_S2_From1847374ms_To1873600ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0142_S1_From0443220ms_To0496685ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0142_S1_From0819922ms_To0856334ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0143_S1_From0145510ms_To0187310ms.wav,Eptesicus serotinus,Echolocation
Eptesicus_serotinus_Ski0143_S1_From0217526ms_To0257147ms.wav,Eptesicus serotinus,Echolocation
Hypsugo_savii_Ski0127_S2_From0786865ms_To0833199ms.wav,Hypsugo savii,Echolocation
Hypsugo_savii_Ski0127_S2_From0863847ms_To0888937ms.wav,Hypsugo savii,Echolocation
Hypsugo_savii_Ski0127_S2_From0919526ms_To0946994ms.wav,Hypsugo savii,echolocation
Hypsugo_savii_Ski0127_S2_From0977254ms_To1001280ms.wav,Hypsugo savii,Echolocation
Hypsugo_savii_Ski0128_S2_From0522433ms_To0545490ms.wav,Hypsugo savii,Echolocation
Hypsugo_savii_Ski0148_S2_From0085166ms_To0130925ms.wav,Hypsugo savii,Echolocation
Minioperus_schreibersii_Ski0138_S1_From0348411ms_To0374625ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0128_S2_From1181683ms_To1202483ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0129_S1_From2490015ms_To2536482ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0129_S2_From0321892ms_To0372425ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0129_S2_From0390688ms_To0415839ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0113201ms_To0137190ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0161912ms_To0196802ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0201643ms_To0225420ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0260890ms_To0285743ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0298953ms_To0319272ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0324443ms_To0342576ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0399191ms_To0418482ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0425057ms_To0449155ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0451448ms_To0474195ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0482208ms_To0502692ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0518476ms_To0548094ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0551139ms_To0572145ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0576746ms_To0592072ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0595148ms_To0611736ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0627649ms_To0650919ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0666858ms_To0684924ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0696216ms_To0716678ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S1_From0723744ms_To0746996ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S2_From0141313ms_To0169008ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S2_From0193754ms_To0218137ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0138_S2_From0264584ms_To0292600ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From0582738ms_To0635397ms.wav,Miniopterus schreibersii,hunting
Miniopterus_schreibersii_Ski0139_S2_From0688540ms_To0715067ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From0728300ms_To0748745ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From0764738ms_To0788313ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From0796493ms_To0815900ms.wav,Miniopterus schreibersii,hunting
Miniopterus_schreibersii_Ski0139_S2_From0821501ms_To0847071ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From0849008ms_To0870479ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From0945150ms_To0963656ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From0973719ms_To0997720ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1005301ms_To1024772ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1059394ms_To1087799ms.wav,Miniopterus schreibersii,echolocation
Miniopterus_schreibersii_Ski0139_S2_From1089877ms_To1123006ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1140717ms_To1153675ms.wav,Miniopterus schreibersii,hunting
Miniopterus_schreibersii_Ski0139_S2_From1165823ms_To1176557ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1183637ms_To1200634ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1212183ms_To1220052ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1225222ms_To1241781ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1247635ms_To1258317ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1264300ms_To1283744ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1323664ms_To1344745ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1399268ms_To1418339ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1425972ms_To1445711ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1481749ms_To1499613ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1515738ms_To1540480ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1608187ms_To1641432ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1644007ms_To1663606ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1686873ms_To1705775ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1722333ms_To1741735ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0139_S2_From1908581ms_To1919548ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0144_S1_From1203211ms_To1223344ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0145_S2_From1427217ms_To1464621ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0145_S2_From1893652ms_To1919461ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0145_S2_From1944799ms_To1973356ms.wav,Miniopterus schreibersii,hunting
Miniopterus_schreibersii_Ski0145_S2_From1977547ms_To2001722ms.wav,Miniopterus schreibersii,hunting
Miniopterus_schreibersii_Ski0145_S2_From2677264ms_To2700602ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0145_S2_From2714614ms_To2730831ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0145_S2_From2737972ms_To2761396ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0145_S2_From2766327ms_To2774643ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0147_S1_From1341558ms_To1359770ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0147_S2_From0643566ms_To0657545ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0147_S2_From0750230ms_To0778516ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0148_S1_From1931961ms_To1956118ms.wav,Miniopterus schreibersii,Echolocation
Miniopterus_schreibersii_Ski0148_S1_From1967151ms_To1990480ms.wav,Miniopterus schreibersii,Echolocation
Myotis_brandtii_Ski0120_S1_From1828520ms_To1861806ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2037422ms_To2055348ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2077635ms_To2098187ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2126129ms_To2151796ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2162061ms_To2174960ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2375160ms_To2401953ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2417790ms_To2463714ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2481229ms_To2505156ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2512407ms_To2529908ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2555960ms_To2564670ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2600170ms_To2617729ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2654123ms_To2672713ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2677005ms_To2700893ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2708035ms_To2738065ms.wav,Myotis brandtii,hunting
Myotis_brandtii_Ski0120_S1_From2751856ms_To2774344ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S1_From2800466ms_To2816097ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S2_From0429909ms_To0447601ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S2_From0473010ms_To0488413ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S2_From0496426ms_To0521110ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S2_From2164716ms_To2188396ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S2_From2201937ms_To2227987ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S2_From2234591ms_To2256149ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S2_From2264955ms_To2272950ms.wav,Myotis brandtii,Echolocation
Myotis_brandtii_Ski0120_S2_From2292599ms_To2315031ms.wav,Myotis brandtii,Echolocation
Myotis_capaccinii_Ski0139_S1_From0667914ms_To0689711ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0139_S1_From0713454ms_To0736827ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0139_S1_From0821656ms_To0843520ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0139_S1_From0853789ms_To0876702ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0139_S1_From0981169ms_To1003415ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0139_S1_From1008621ms_To1030752ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0139_S1_From1090378ms_To1115261ms.wav,Myotis capaccinii,hunting
Myotis_capaccinii_Ski0139_S1_From1216070ms_To1240884ms.wav,Myotis capaccinii,hunting
Myotis_capaccinii_Ski0139_S1_From1276616ms_To1294965ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0139_S1_From1378946ms_To1403206ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0139_S1_From1406930ms_To1430314ms.wav,Myotis capaccinii,hunting
Myotis_capaccinii_Ski0139_S1_From1451653ms_To1473502ms.wav,Myotis capaccinii,hunting
Myotis_capaccinii_Ski0139_S1_From2018954ms_To2045019ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0146_S2_From2028499ms_To2053233ms.wav,Myotis capaccinii,hunting
Myotis_capaccinii_Ski0146_S2_From2064307ms_To2082539ms.wav,Myotis capaccinii,hunting
Myotis_capaccinii_Ski0146_S2_From2293102ms_To2315564ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0147_S2_From1726769ms_To1747470ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0147_S2_From2007328ms_To2028354ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From0474204ms_To0508934ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From0576017ms_To0601991ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From0613240ms_To0639607ms.wav,Myotis capaccinii,hunting
Myotis_capaccinii_Ski0148_S1_From0816046ms_To0829372ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From0833446ms_To0860019ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From0866526ms_To0889759ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From0895510ms_To0918236ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From0961781ms_To0982769ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From0991903ms_To1011504ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From1013839ms_To1037190ms.wav,Myotis capaccinii,Echolocation
Myotis_capaccinii_Ski0148_S1_From1179840ms_To1185404ms.wav,Myotis capaccinii,Echolocation
Myotis_dasycneme_Ski0115_S1_From1225404ms_To1252371ms.wav,Myotis dasycneme,hunting
Myotis_dasycneme_Ski0115_S1_From1262962ms_To1284223ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From1293472ms_To1317061ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From1420179ms_To1436200ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From1625352ms_To1653931ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From1669662ms_To1701838ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From1718358ms_To1746023ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From1753234ms_To1774294ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From1862312ms_To1876766ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From1911781ms_To1933041ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From2017862ms_To2046604ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From2117419ms_To2156149ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From2185031ms_To2208331ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S1_From2320935ms_To2342753ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From0112984ms_To0137934ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From0167334ms_To0188013ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From0773602ms_To0794192ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From0896608ms_To0923469ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From0963563ms_To0988980ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From1853900ms_To1864125ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From1881359ms_To1890015ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From1902001ms_To1944950ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From1949812ms_To1975504ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From1988745ms_To2015657ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From2021352ms_To2050026ms.wav,Myotis dasycneme,Echolocation
Myotis_dasycneme_Ski0115_S2_From2144706ms_To2179175ms.wav,Myotis dasycneme,hunting
Myotis_dasycneme_Ski0115_S2_From2234332ms_To2264027ms.wav,Myotis dasycneme,Echolocation
